trial,state,value,n_estimators,learning_rate,subsample,colsample_bytree,reg_alpha,weight_multiplier,max_depth,min_child_weight,reg_lambda,gamma,mean_recall_at_10,mean_precision_at_10,mean_lift_at_10,mean_average_precision,mean_roc_auc,std_recall_at_10,seconds
24,COMPLETE,0.7049808429118775,300,0.048730046045485365,0.9878903550906568,0.8740993132243943,0.01,1.8485688970655285,2,17.04935570870969,1.548012206372544,0.01,0.7049808429118775,0.49066666666666664,7.038528735632184,0.6248212665435054,0.9189627121552633,0.02867170411321029,3.801537899998948
25,COMPLETE,0.7509578544061303,600,0.0926605329335884,0.7766471248630838,0.8888646318194853,0.01,1.6297877824853806,5,8.40778633736059,2.1078529869950415,1.0,0.7509578544061303,0.5226666666666667,7.4975632183908045,0.7123325711896342,0.936605053775151,0.05168864966755576,9.676766800112091
26,COMPLETE,0.735632183908046,400,0.03626619535846359,0.7929785607093803,0.7553804667733905,0.0,1.2343422132737816,4,4.118995130245528,0.325068050498098,0.0,0.735632183908046,0.512,7.344551724137932,0.6846380855974553,0.9315888997792232,0.05708683688027335,11.025673600030132
27,COMPLETE,0.7471264367816092,600,0.12943117850485256,0.9275486696910905,0.8007527680575792,0.01,1.4876261560809219,3,7.932593330687441,0.7097781890142648,0.01,0.7471264367816092,0.52,7.4593103448275855,0.723954603586026,0.9373937779889842,0.040908345793223395,14.660042600007728
28,COMPLETE,0.735632183908046,300,0.04788727933353852,0.813336667302421,0.9025372695265442,0.01,1.5655142530946737,5,12.194685914342301,1.7564429639415546,0.1,0.735632183908046,0.512,7.344551724137932,0.6986408299973927,0.9340276746496118,0.06502131321255611,13.48610589990858
29,COMPLETE,0.7471264367816092,800,0.08368208987048871,0.8881476589544978,0.940122212220671,0.01,1.8843624623197002,4,15.866361363042607,6.970568591822216,0.01,0.7471264367816092,0.52,7.4593103448275855,0.7179544263985242,0.9396576474897779,0.05708683688027336,13.680716900038533
30,COMPLETE,0.7279693486590038,400,0.06582649404158744,0.7022106760258222,0.782569217885149,0.0,0.8501089717848473,4,8.910443927805069,1.6014768777924877,0.0,0.7279693486590038,0.5066666666666667,7.268045977011494,0.7072289165163531,0.9374366793060548,0.03553110534672684,7.79386029986199
31,COMPLETE,0.7126436781609194,800,0.06016097491698636,0.777794507764014,0.8271413335215181,0.01,1.87534999504161,2,15.850079541419532,6.178578697587085,0.01,0.7126436781609194,0.496,7.11503448275862,0.6823681417157937,0.9285264057606568,0.033838164238804015,10.261914799921215
32,COMPLETE,0.7547892720306514,800,0.11322354832260055,0.866884153912825,0.8887743317843408,0.01,1.6780389653847196,3,10.893680148410569,2.5306921638512643,1.0,0.7547892720306514,0.5253333333333333,7.535816091954023,0.7226761279844771,0.938430009801301,0.023618444455819846,8.61813349998556
33,COMPLETE,0.7126436781609194,800,0.06734149215572151,0.733035830582827,0.9021580922694893,0.01,1.9800379865801934,4,10.476481544987157,0.4224424888161774,1.0,0.7126436781609194,0.496,7.11503448275862,0.7028572253794092,0.9331036462819409,0.03383816423880402,15.208548700087704
34,COMPLETE,0.735632183908046,1000,0.038347847270067285,0.8695860909592,0.8657434148253907,0.01,1.6534285916424867,3,12.147942828748716,4.130380815076125,0.01,0.735632183908046,0.512,7.344551724137932,0.7197980980194876,0.9367238574224229,0.040908345793223416,15.535090700141154
35,COMPLETE,0.735632183908046,500,0.049453106474931646,0.758811920438748,0.9229592939108042,0.01,1.9791603127750994,5,9.027561432587097,0.8337610603241679,1.0,0.735632183908046,0.512,7.344551724137932,0.6994865614389661,0.9383970087881698,0.040908345793223416,13.096183000016026
36,COMPLETE,0.7164750957854406,800,0.09301388147302554,0.8656471902391709,0.9746215975824857,0.01,1.857164322241766,2,7.627226030837298,1.5158608440922545,1.0,0.7164750957854406,0.49866666666666665,7.153287356321839,0.6987342708901393,0.9295395368637817,0.023618444455819804,9.243719900026917
37,COMPLETE,0.7394636015325671,900,0.13389420359910978,0.9040358406565192,0.8872528638656355,1.0,1.3629787639156634,3,10.118407717399684,3.064659730819824,1.0,0.7394636015325671,0.5146666666666667,7.38280459770115,0.726452277843323,0.9398259526567466,0.051688649667555736,8.355651100049727
38,COMPLETE,0.7509578544061303,700,0.07504140841307387,0.8400012579019359,0.8290264373878927,0.01,1.3973323516431269,4,12.261482387157693,1.559938128503312,1.0,0.7509578544061303,0.5226666666666667,7.4975632183908045,0.7153574935914082,0.9404892730206819,0.05168864966755576,10.743484199978411
39,COMPLETE,0.7279693486590038,600,0.07070792233158757,0.9037688091505272,0.7948493037297504,0.01,1.69903023589195,2,8.451677268848675,8.929323598832813,0.01,0.7279693486590038,0.5066666666666667,7.268045977011494,0.688803008211495,0.9285066051527782,0.04435186552793189,6.406247199862264
