trial,state,fold,recall_at_10,precision_at_10,lift_at_10,captured,reviewed,positives,average_precision,roc_auc,pr_auc_trapezoid,accuracy,precision,recall,f1,confusion_matrix,seconds,train_rows,valid_rows,train_positive,weight_ratio
13,COMPLETE,1,0.7431192660550459,0.5192307692307693,7.431192660550459,81,156,109,0.7220883873818394,0.9482925410504619,0.7211006006599077,0.9564102564102565,0.7662337662337663,0.5412844036697247,0.6344086021505376,"[[1433, 18], [50, 59]]",5.041207400034182,3120,1560,217,13.377880184331797
13,COMPLETE,2,0.7706422018348624,0.5384615384615384,7.706422018348623,84,156,109,0.7508579625646473,0.9433860861538073,0.7500537363000654,0.9628205128205128,0.7802197802197802,0.6513761467889908,0.71,"[[1431, 20], [38, 71]]",5.176448499900289,3120,1560,217,13.377880184331797
14,COMPLETE,0,0.7222222222222222,0.5,7.222222222222221,78,156,108,0.6697013434259883,0.9125790735639219,0.668553300285316,0.9442307692307692,0.5897435897435898,0.6388888888888888,0.6133333333333333,"[[1404, 48], [39, 69]]",7.098569600027986,3120,1560,218,13.311926605504587
14,COMPLETE,1,0.7431192660550459,0.5192307692307693,7.431192660550459,81,156,109,0.6963387249149937,0.9407558216731264,0.6951919138929649,0.9512820512820512,0.6813186813186813,0.5688073394495413,0.62,"[[1422, 29], [47, 62]]",5.884161599911749,3120,1560,217,13.377880184331797
14,COMPLETE,2,0.7522935779816514,0.5256410256410257,7.522935779816514,82,156,109,0.7134035594021284,0.9361022768226911,0.7124123533967882,0.9551282051282052,0.6788990825688074,0.6788990825688074,0.6788990825688074,"[[1416, 35], [35, 74]]",5.614245899952948,3120,1560,217,13.377880184331797
15,COMPLETE,0,0.7407407407407407,0.5128205128205128,7.4074074074074066,80,156,108,0.6934709912495565,0.912706611570248,0.6925256338420502,0.9532051282051283,0.6804123711340206,0.6111111111111112,0.6439024390243903,"[[1421, 31], [42, 66]]",5.427393899997696,3120,1560,218,13.311926605504587
15,COMPLETE,1,0.7614678899082569,0.532051282051282,7.614678899082569,83,156,109,0.7180446764139832,0.9494748955165372,0.7170505268075733,0.9493589743589743,0.6973684210526315,0.48623853211009177,0.572972972972973,"[[1428, 23], [56, 53]]",6.976847399957478,3120,1560,217,13.377880184331797
15,COMPLETE,2,0.7889908256880734,0.5512820512820513,7.889908256880735,86,156,109,0.744033078656524,0.9417801073603146,0.7431579756116855,0.9615384615384616,0.7752808988764045,0.6330275229357798,0.696969696969697,"[[1431, 20], [40, 69]]",6.1997098999563605,3120,1560,217,13.377880184331797
16,COMPLETE,0,0.7407407407407407,0.5128205128205128,7.4074074074074066,80,156,108,0.6802552569878015,0.9122155902458933,0.6792804585058086,0.9487179487179487,0.64,0.5925925925925926,0.6153846153846154,"[[1416, 36], [44, 64]]",2.5947319000260904,3120,1560,218,13.311926605504587
16,COMPLETE,1,0.7614678899082569,0.532051282051282,7.614678899082569,83,156,109,0.706013222933235,0.9449920649472999,0.7048700046853641,0.9532051282051283,0.725,0.5321100917431193,0.6137566137566137,"[[1429, 22], [51, 58]]",2.7641740000108257,3120,1560,217,13.377880184331797
16,COMPLETE,2,0.7798165137614679,0.5448717948717948,7.798165137614678,85,156,109,0.7288436336461664,0.9362287318458008,0.727986316653562,0.9564102564102565,0.7070707070707071,0.6422018348623854,0.6730769230769231,"[[1422, 29], [39, 70]]",2.7620482000056654,3120,1560,217,13.377880184331797
17,COMPLETE,0,0.7037037037037037,0.48717948717948717,7.037037037037036,76,156,108,0.6524130260688075,0.9094480155086215,0.6510489677553809,0.9307692307692308,0.5,0.6851851851851852,0.578125,"[[1378, 74], [34, 74]]",2.687075699912384,3120,1560,218,13.311926605504587
17,COMPLETE,1,0.6972477064220184,0.48717948717948717,6.972477064220183,76,156,109,0.6491021066455565,0.927484366997768,0.6476912385418638,0.9320512820512821,0.5109489051094891,0.6422018348623854,0.5691056910569106,"[[1384, 67], [39, 70]]",2.9281071999575943,3120,1560,217,13.377880184331797
17,COMPLETE,2,0.7431192660550459,0.5192307692307693,7.431192660550459,81,156,109,0.7015176896388094,0.9225905576034245,0.7006790982157871,0.9358974358974359,0.5298013245033113,0.7339449541284404,0.6153846153846154,"[[1380, 71], [29, 80]]",2.343203500029631,3120,1560,217,13.377880184331797
18,COMPLETE,0,0.7407407407407407,0.5128205128205128,7.4074074074074066,80,156,108,0.6953780784018704,0.916067238036935,0.6944221116555515,0.9532051282051283,0.7011494252873564,0.5648148148148148,0.6256410256410256,"[[1426, 26], [47, 61]]",3.2637466000160202,3120,1560,218,13.311926605504587
18,COMPLETE,1,0.7614678899082569,0.532051282051282,7.614678899082569,83,156,109,0.7221843978728626,0.9489943664287205,0.7211672933195946,0.9570512820512821,0.828125,0.48623853211009177,0.6127167630057804,"[[1440, 11], [56, 53]]",3.047133699990809,3120,1560,217,13.377880184331797
18,COMPLETE,2,0.7706422018348624,0.5384615384615384,7.706422018348623,84,156,109,0.7359807335033506,0.9370127529890806,0.7350055460765867,0.9583333333333334,0.7558139534883721,0.5963302752293578,0.6666666666666666,"[[1430, 21], [44, 65]]",5.12309880007524,3120,1560,217,13.377880184331797
19,COMPLETE,0,0.7314814814814815,0.5064102564102564,7.314814814814814,79,156,108,0.6792740461292073,0.9124387817569635,0.6782378198588698,0.9487179487179487,0.6372549019607843,0.6018518518518519,0.6190476190476191,"[[1415, 37], [43, 65]]",7.960973300039768,3120,1560,218,13.311926605504587
19,COMPLETE,1,0.7614678899082569,0.532051282051282,7.614678899082569,83,156,109,0.7169619852437285,0.9485517738478366,0.7159623907756592,0.9570512820512821,0.7763157894736842,0.5412844036697247,0.6378378378378379,"[[1434, 17], [50, 59]]",7.776283300016075,3120,1560,217,13.377880184331797
19,COMPLETE,2,0.7522935779816514,0.5256410256410257,7.522935779816514,82,156,109,0.7383883723608922,0.9402816153364653,0.7375042234035809,0.9608974358974359,0.75,0.6605504587155964,0.7024390243902439,"[[1427, 24], [37, 72]]",8.54833299992606,3120,1560,217,13.377880184331797
20,COMPLETE,0,0.7314814814814815,0.5064102564102564,7.314814814814814,79,156,108,0.696325970358119,0.91803770023467,0.6952974796504762,0.95,0.6339285714285714,0.6574074074074074,0.6454545454545455,"[[1411, 41], [37, 71]]",5.423686600057408,3120,1560,218,13.311926605504587
20,COMPLETE,1,0.7431192660550459,0.5192307692307693,7.431192660550459,81,156,109,0.7068395625243122,0.9484126733224161,0.7057848808930223,0.95,0.6666666666666666,0.5688073394495413,0.6138613861386139,"[[1420, 31], [47, 62]]",5.355756199918687,3120,1560,217,13.377880184331797
20,COMPLETE,2,0.7614678899082569,0.532051282051282,7.614678899082569,83,156,109,0.7340222860121531,0.937019075740236,0.7332504782232354,0.9538461538461539,0.6697247706422018,0.6697247706422018,0.6697247706422018,"[[1415, 36], [36, 73]]",5.558682599919848,3120,1560,217,13.377880184331797
21,COMPLETE,0,0.75,0.5192307692307693,7.5,81,156,108,0.6941442266793642,0.9139947454341393,0.6931984105005711,0.9532051282051283,0.6923076923076923,0.5833333333333334,0.6331658291457286,"[[1424, 28], [45, 63]]",8.533030899940059,3120,1560,218,13.311926605504587
21,COMPLETE,1,0.7706422018348624,0.5384615384615384,7.706422018348623,84,156,109,0.7306187746921825,0.9521936785133948,0.7296777203617714,0.9544871794871795,0.75,0.5229357798165137,0.6162162162162163,"[[1432, 19], [52, 57]]",9.02377470000647,3120,1560,217,13.377880184331797
21,COMPLETE,2,0.7706422018348624,0.5384615384615384,7.706422018348623,84,156,109,0.738992409029238,0.9388842873311035,0.738103535166926,0.9583333333333334,0.7340425531914894,0.6330275229357798,0.6798029556650246,"[[1426, 25], [40, 69]]",11.353792700101621,3120,1560,217,13.377880184331797
22,COMPLETE,0,0.75,0.5192307692307693,7.5,81,156,108,0.7050166190527465,0.9190771349862259,0.7041448021189595,0.9506410256410256,0.6448598130841121,0.6388888888888888,0.641860465116279,"[[1414, 38], [39, 69]]",6.0224537999602035,3120,1560,218,13.311926605504587
