trial,state,value,n_estimators,learning_rate,subsample,colsample_bytree,reg_alpha,weight_multiplier,max_depth,min_child_weight,reg_lambda,gamma,mean_recall_at_10,mean_precision_at_10,mean_lift_at_10,mean_average_precision,mean_roc_auc,std_recall_at_10,seconds
10,COMPLETE,0.7088122605363983,600,0.03766686690430894,0.7210218490938524,0.9810495897947904,0.0,1.357128126971651,3,1.8803808102358532,2.606357225899839,0.01,0.7088122605363983,0.49333333333333335,7.076781609195401,0.6858438355643005,0.9214460383933787,0.005418442767713001,11.476235799957067
11,COMPLETE,0.7547892720306514,1200,0.07728447562342565,0.8748490135778767,0.9232918020092626,0.1,1.5439746765688889,7,3.423299186860113,0.9633133184490553,0.01,0.7547892720306514,0.5253333333333333,7.535816091954023,0.7029526487888713,0.9316829526666469,0.021673771070852003,22.58625250007026
12,COMPLETE,0.7241379310344828,1200,0.13325089593463332,0.716337475581265,0.9788274425268095,0.0,1.858933871534082,7,6.181871472455673,0.4090311784379075,0.01,0.7241379310344828,0.504,7.229793103448276,0.6855203547123141,0.9261354823593084,0.028155054514749138,25.226215299917385
13,COMPLETE,0.7241379310344828,1500,0.11960179354356626,0.8529663084857501,0.9703114654543722,0.0,1.8520068516813355,7,2.0908771206299965,0.2655067985554428,0.01,0.7241379310344828,0.504,7.229793103448276,0.6979863060614568,0.9306632213608959,0.032510656606278054,15.231952400063165
14,COMPLETE,0.735632183908046,1200,0.04596393938963523,0.8337510685261968,0.8491922764965164,0.1,1.5065406678211148,7,2.6710839254277996,0.9592154762508603,0.01,0.735632183908046,0.512,7.344551724137932,0.7020683871170998,0.9296830912709021,0.018770036343166093,23.460487899952568
15,COMPLETE,0.7279693486590038,900,0.024512612588600068,0.6073731826077812,0.9256157153616587,0.01,1.5505958402908224,7,4.009757339855965,1.1556447503483107,0.01,0.7279693486590038,0.5066666666666667,7.268045977011494,0.6840414863744585,0.9283432501377792,0.03553110534672684,24.322271800017916
16,COMPLETE,0.7432950191570881,1500,0.03268223246285898,0.9026994843317313,0.9890733498401798,0.0,1.810511847608649,8,1.5962596385452343,0.17247334689647714,0.01,0.7432950191570881,0.5173333333333333,7.421057471264368,0.708521644508804,0.9327158843776503,0.03016861254410652,30.257883699960075
17,COMPLETE,0.7241379310344828,1600,0.16148056069058858,0.8016005996215715,0.8094721840497814,0.1,1.9985301057507938,8,6.331301381195113,1.5355423326499968,0.01,0.7241379310344828,0.504,7.229793103448276,0.6871583635099546,0.9283630507456578,0.024830424131830852,12.3069162000902
18,COMPLETE,0.7394636015325671,1600,0.01475325628343207,0.7311566842627236,0.852208897013023,0.1,1.1891154713937324,7,2.2316746679118262,0.31963201391439044,0.01,0.7394636015325671,0.5146666666666667,7.382804597701149,0.6978914401708286,0.9319337603664434,0.01953647323215624,46.524788000038825
19,COMPLETE,0.7241379310344828,1300,0.07407378950105925,0.6880631307708104,0.9634694536173392,0.1,1.6348223381210627,5,1.6502154254116357,2.1341319139687367,0.01,0.7241379310344828,0.504,7.229793103448276,0.6891234113530847,0.9278746357513176,0.028155054514749138,22.90217840007972
20,COMPLETE,0.735632183908046,1200,0.020747599740683118,0.8289369561202725,0.855099719086815,0.0,1.6238625065541363,5,3.9051225217326757,0.8722944530716695,0.01,0.735632183908046,0.512,7.344551724137932,0.7092437938008321,0.9309008286554398,0.024830424131830852,27.524482900160365
21,COMPLETE,0.735632183908046,1500,0.023515830684410845,0.6861187377253888,0.9966785051584854,1.0,1.1276919686910907,7,3.114317906858146,1.1208708870069624,0.01,0.735632183908046,0.512,7.344551724137932,0.6911361735876126,0.9299768002877687,0.024830424131830852,48.28820829989854
22,COMPLETE,0.7394636015325671,1000,0.015239627136489584,0.718560028496686,0.8716021171062998,0.0,1.5202521362728059,7,1.4628982770411445,0.3743530592227746,0.01,0.7394636015325671,0.5146666666666667,7.382804597701149,0.6930358292062411,0.9323528732332083,0.03792909937399105,58.8157792998245
23,COMPLETE,0.7432950191570882,1600,0.025458452286344156,0.684278801156296,0.9689718243734984,0.0,0.9514525242689502,4,2.7740827179131293,0.3688836938149479,0.01,0.7432950191570882,0.5173333333333333,7.421057471264368,0.7016898088978992,0.9274819236950574,0.03295910064001007,25.672644300037064
24,COMPLETE,0.7164750957854406,1400,0.06268448977068077,0.8554840813496354,0.9436382791547425,0.1,1.3395104388298942,7,3.367789181056241,0.5396328512415052,5.0,0.7164750957854406,0.49866666666666665,7.153287356321839,0.6661780491369765,0.9225812732450885,0.023618444455819804,9.00290040008258
25,COMPLETE,0.735632183908046,1300,0.03377912864712097,0.8809910048333018,0.9852205510636471,10.0,1.5718911710277192,5,5.023850577167804,0.41891547910038546,0.01,0.735632183908046,0.512,7.34455172413793,0.6956910376512665,0.9275446256200065,0.016255328303139003,13.977110599982552
26,COMPLETE,0.7471264367816092,1100,0.03694828858580215,0.7887132105930083,0.9647664843180218,0.0,1.976905053633955,4,2.216362518439736,0.9648109011309932,0.01,0.7471264367816092,0.52,7.459310344827586,0.7120298747544284,0.9309932314922067,0.016255328303139003,10.845909599913284
27,COMPLETE,0.7318007662835249,500,0.02545081334386707,0.7225114085345781,0.6856712938238366,0.0,1.2108245390315246,6,3.5854151704989072,0.3630494514887557,0.0,0.7318007662835249,0.5093333333333333,7.306298850574713,0.691814020632575,0.9303101105203929,0.03016861254410652,8.050703499931842
28,COMPLETE,0.7624521072796934,1500,0.03815459334977592,0.9016554443104767,0.8672740152601308,0.1,1.3293566100013783,5,3.223853978468764,0.32697330567839156,0.01,0.7624521072796934,0.5306666666666667,7.612321839080461,0.7160976540094555,0.9337917174057244,0.019536473232156275,11.89160410000477
29,COMPLETE,0.739463601532567,1300,0.047854323401910474,0.889350145388874,0.7948767005045607,0.1,1.8864273516931476,6,4.835882874458953,0.48734094364191244,0.01,0.739463601532567,0.5146666666666667,7.382804597701149,0.7055572983202149,0.9303629121414027,0.03553110534672679,9.359325500088744
30,COMPLETE,0.7586206896551725,1600,0.04438237370634287,0.8680917735471438,0.9012356892285621,0.1,1.1517006568866002,6,1.420244289146469,0.5812866316986818,0.01,0.7586206896551725,0.528,7.574068965517242,0.7088071314000973,0.9300098013009,0.03383816423880401,14.509101700037718
31,COMPLETE,0.735632183908046,1300,0.044394753677182056,0.7644030434964432,0.9893761118673535,0.0,1.73960129976289,6,3.133949129642971,0.20048864778487568,0.1,0.735632183908046,0.512,7.344551724137932,0.7073501153218059,0.9304256140663519,0.024830424131830852,11.736044499906711
32,COMPLETE,0.7471264367816092,1500,0.035729299111481844,0.9752760810968439,0.9003385624921256,0.1,1.3327685678404901,6,2.694119435209081,0.20283286027367206,0.01,0.7471264367816092,0.52,7.459310344827586,0.7160975459255211,0.9329171905577501,0.016255328303139003,25.38800919998903
33,COMPLETE,0.735632183908046,1500,0.08601962374197715,0.8007445625027795,0.8984569350135319,0.1,1.1601804755165523,6,1.0174799428680874,0.550264628475738,0.01,0.735632183908046,0.512,7.344551724137932,0.7039579398781916,0.9285346560139396,0.018770036343166093,25.561088500078768
34,COMPLETE,0.7471264367816092,1200,0.02949656923576872,0.8845103692509276,0.9319209491204529,0.1,1.513640415624658,4,3.3524325497021765,0.8999744667334632,0.01,0.7471264367816092,0.52,7.459310344827586,0.7229280241344695,0.9329237907603763,0.024830424131830852,25.858841600012966
35,COMPLETE,0.7394636015325671,1000,0.05103420045636609,0.7831311646999525,0.9917496825314008,0.1,1.2445763793298954,6,3.780060341004684,1.3060277919786312,0.01,0.7394636015325671,0.5146666666666667,7.382804597701149,0.7006517759208569,0.9290197709069669,0.028671704113210243,23.620320199988782
36,COMPLETE,0.7509578544061303,1600,0.02647990271902452,0.6987270950736099,0.9076024539182226,0.0,1.889120169731082,6,1.381028550348268,0.47206755925553556,0.01,0.7509578544061303,0.5226666666666667,7.497563218390805,0.6975598196778655,0.9302903099125143,0.01953647323215624,260.68229739996605
37,COMPLETE,0.7432950191570882,1100,0.06529475920569064,0.9197582684820321,0.955681374586885,0.1,1.2513155852729259,8,3.3048038782811298,1.611192085448016,0.01,0.7432950191570882,0.5173333333333333,7.421057471264368,0.6973916022737162,0.9309503301751363,0.021673771070852003,23.376245000050403
38,COMPLETE,0.7432950191570882,1200,0.03002128332893781,0.6465892954492376,0.9588631892704712,0.0,1.8220259726563575,6,2.0134631658682163,0.8423282012134069,0.01,0.7432950191570882,0.5173333333333333,7.421057471264368,0.6905157041838574,0.9282706479088908,0.03295910064001007,34.16625190002378
39,COMPLETE,0.735632183908046,1300,0.047643545112585464,0.8626292303057683,0.8596981276649829,0.1,1.1254285856290507,5,1.7872118049797785,0.12914544012942558,0.01,0.735632183908046,0.512,7.344551724137932,0.7140315390158892,0.9300197016048393,0.024830424131830852,24.91172899992671
