trial,state,fold,recall_at_10,precision_at_10,lift_at_10,captured,reviewed,positives,average_precision,roc_auc,pr_auc_trapezoid,accuracy,precision,recall,f1,confusion_matrix,seconds,train_rows,valid_rows,train_positive,weight_ratio
0,COMPLETE,0,0.7586206896551724,0.528,7.574068965517242,66,125,87,0.717750396728316,0.9446375003712614,0.7163068130419308,0.9551282051282052,0.7313432835820896,0.5632183908045977,0.6363636363636364,"[[1143, 18], [38, 49]]",5.482409399934113,2496,1248,174,13.344827586206897
0,COMPLETE,1,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.6754294440706045,0.9192729216786956,0.6735204801376602,0.9591346153846154,0.78125,0.5747126436781609,0.6622516556291391,"[[1147, 14], [37, 50]]",3.971104700001888,2496,1248,174,13.344827586206897
0,COMPLETE,2,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.6959326114975615,0.9343807854901146,0.6946818873918871,0.9583333333333334,0.8181818181818182,0.5172413793103449,0.6338028169014085,"[[1151, 10], [42, 45]]",3.282215500017628,2496,1248,174,13.344827586206897
1,COMPLETE,0,0.7931034482758621,0.552,7.918344827586207,69,125,87,0.7573490101802375,0.9539041848584752,0.7562318536168083,0.9599358974358975,0.8032786885245902,0.5632183908045977,0.6621621621621622,"[[1149, 12], [38, 49]]",7.723354800022207,2496,1248,174,13.344827586206897
1,COMPLETE,1,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.6989261066039051,0.9211638797311079,0.6971601631854143,0.9615384615384616,0.819672131147541,0.5747126436781609,0.6756756756756757,"[[1150, 11], [37, 50]]",9.065277899964713,2496,1248,174,13.344827586206897
1,COMPLETE,2,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.7026441188781103,0.9347569970398092,0.7013547768921553,0.9567307692307693,0.8367346938775511,0.47126436781609193,0.6029411764705882,"[[1153, 8], [46, 41]]",7.068632400012575,2496,1248,174,13.344827586206897
2,COMPLETE,0,0.6551724137931034,0.456,6.541241379310345,57,125,87,0.5624578708695956,0.9247873909729029,0.5593413414792361,0.9094551282051282,0.42073170731707316,0.7931034482758621,0.549800796812749,"[[1066, 95], [18, 69]]",1.291499700048007,2496,1248,174,13.344827586206897
2,COMPLETE,1,0.6781609195402298,0.472,6.770758620689654,59,125,87,0.5864206193425456,0.9114021800469274,0.5839714413715286,0.9078525641025641,0.4125,0.7586206896551724,0.5344129554655871,"[[1067, 94], [21, 66]]",1.2766627999953926,2496,1248,174,13.344827586206897
2,COMPLETE,2,0.6781609195402298,0.472,6.770758620689654,59,125,87,0.5839119590478719,0.9168869484293168,0.5819267549032922,0.9006410256410257,0.38922155688622756,0.7471264367816092,0.5118110236220472,"[[1059, 102], [22, 65]]",1.3507925999583676,2496,1248,174,13.344827586206897
3,COMPLETE,0,0.6781609195402298,0.472,6.770758620689654,59,125,87,0.5999176603639098,0.9298167453740831,0.5969098833994453,0.9270833333333334,0.4827586206896552,0.6436781609195402,0.5517241379310345,"[[1101, 60], [31, 56]]",5.176434599910863,2496,1248,174,13.344827586206897
3,COMPLETE,1,0.7126436781609196,0.496,7.11503448275862,62,125,87,0.6583983533807471,0.9205401605829299,0.6568651998533377,0.9302884615384616,0.5,0.6666666666666666,0.5714285714285714,"[[1103, 58], [29, 58]]",5.0548262998927385,2496,1248,174,13.344827586206897
3,COMPLETE,2,0.7011494252873564,0.488,7.000275862068965,61,125,87,0.589323235299756,0.9196986347480868,0.5872195678658704,0.9310897435897436,0.5042016806722689,0.6896551724137931,0.5825242718446602,"[[1102, 59], [27, 60]]",4.864444900071248,2496,1248,174,13.344827586206897
4,COMPLETE,0,0.7816091954022989,0.544,7.8035862068965525,68,125,87,0.7155966859574607,0.9437464730167217,0.7140661894492357,0.9591346153846154,0.7903225806451613,0.5632183908045977,0.6577181208053692,"[[1148, 13], [38, 49]]",12.064760999986902,2496,1248,174,13.344827586206897
