trial,state,value,n_estimators,learning_rate,subsample,colsample_bytree,reg_alpha,weight_multiplier,num_leaves,min_child_samples,reg_lambda,min_split_gain,mean_recall_at_10,mean_precision_at_10,mean_lift_at_10,mean_average_precision,mean_roc_auc,std_recall_at_10,seconds
10,COMPLETE,0.7241379310344828,600,0.11946378481797322,0.9583446586112702,0.9961951767683059,1.0,0.8097807040975691,25,44,0.0,0.0,0.7241379310344828,0.504,7.2297931034482765,0.7086611047786749,0.9400866606604823,0.04876598490941706,5.750809399993159
11,COMPLETE,0.7624521072796936,900,0.02824789746644362,0.9648764668157355,0.8146650886856778,1.0,1.9251902568377597,10,7,0.01,0.0,0.7624521072796936,0.5306666666666667,7.612321839080461,0.7277728061462886,0.9421954253995598,0.0443518655279319,18.84203110006638
12,COMPLETE,0.7739463601532567,900,0.043308949106166776,0.8993694195614892,0.881624394003969,0.0,0.5352745008875606,112,84,0.0,0.0,0.7739463601532567,0.5386666666666667,7.727080459770114,0.7073485125585194,0.9426904405965265,0.0516886496675557,35.260872200015
13,COMPLETE,0.7701149425287356,700,0.039669644080467345,0.9131622994149599,0.8065383862898603,0.0,0.5726910505667676,16,42,0.0,0.0,0.7701149425287356,0.536,7.688827586206897,0.7251519991466161,0.9439741800073262,0.04876598490941706,17.147618199931458
14,COMPLETE,0.6666666666666666,900,0.057795429136623284,0.9647530889112365,0.9783159327651324,0.0,0.8652695894173303,113,11,0.0,5.0,0.6666666666666666,0.46399999999999997,6.655999999999999,0.5889889814690198,0.9208338695997966,0.056310109029498324,5.595037699909881
15,COMPLETE,0.7509578544061303,500,0.0962061453174919,0.9329628734480737,0.9444423296632195,0.0,1.5246731069770343,13,9,0.0,0.0,0.7509578544061303,0.5226666666666667,7.4975632183908045,0.723892257813481,0.9403440685629049,0.05168864966755576,11.8628695999505
16,COMPLETE,0.7662835249042147,900,0.02065001656939476,0.9235190275531402,0.9671863226093738,0.0,0.9589783507014071,49,30,0.01,0.0,0.7662835249042147,0.5333333333333333,7.650574712643679,0.6942467558416192,0.941423201692292,0.05418442767713007,38.772384500014596
17,COMPLETE,0.7624521072796936,1400,0.047831805906306105,0.8684270759783846,0.8006988191694814,0.0,1.5546545727937116,54,55,0.0,0.0,0.7624521072796936,0.5306666666666667,7.612321839080459,0.7038760746768986,0.9413109982476463,0.05336547232637592,27.93783720000647
18,COMPLETE,0.7471264367816092,1100,0.07576116662617284,0.942787611237139,0.8812826745246798,0.0,1.2086736853415323,24,60,10.0,0.0,0.7471264367816092,0.52,7.4593103448275855,0.7111455730703197,0.939835852960686,0.048765984909417116,17.32892510003876
19,COMPLETE,0.7432950191570881,300,0.05584807655798062,0.8902228520697655,0.946013900052888,0.1,1.3067408674250096,92,20,0.0,0.0,0.7432950191570881,0.5173333333333333,7.421057471264368,0.7111516029135263,0.9439312786902558,0.046295195301128654,12.981020099949092
20,COMPLETE,0.7586206896551725,700,0.023686961244803906,0.9983624989004409,0.9499321439367673,0.0,0.983226764420299,10,32,0.0,0.0,0.7586206896551725,0.528,7.574068965517242,0.712364467926555,0.933674563809109,0.040908345793223416,14.912052799831145
21,COMPLETE,0.7701149425287358,700,0.03682639737102823,0.8908704011750531,0.8118729711291128,0.0,0.5351376961003186,107,20,0.0,0.0,0.7701149425287358,0.536,7.688827586206895,0.6993361649836359,0.942380231073094,0.057086836880273314,44.52811309997924
22,COMPLETE,0.7547892720306514,700,0.05914652230110615,0.9085433058324224,0.8106513505588173,0.0,0.8608599085808036,118,81,0.01,0.0,0.7547892720306514,0.5253333333333333,7.535816091954023,0.7035764821518415,0.9415024041238066,0.05418442767713012,17.101223499979824
23,COMPLETE,0.7509578544061303,800,0.01481400141578255,0.8693437697373848,0.9423656986129381,0.0,0.5030374734954107,94,26,0.0,0.0,0.7509578544061303,0.5226666666666667,7.4975632183908045,0.6885539912051857,0.9389547259100856,0.062488530384291543,63.5547619999852
24,COMPLETE,0.7586206896551725,700,0.07000603791940874,0.9439727213562643,0.8543348431815239,0.0,0.5997815837339533,115,29,1.0,0.0,0.7586206896551725,0.528,7.574068965517242,0.7135556506946218,0.942287828236327,0.04966084826366175,16.09526700002607
25,COMPLETE,0.7432950191570882,900,0.0469125924355529,0.9271951201833772,0.8054903610562065,1.0,0.5173854744340155,118,13,0.0,0.0,0.7432950191570882,0.5173333333333333,7.421057471264368,0.6957873716267745,0.9384069090921091,0.048160172758530816,6.604981199954636
26,COMPLETE,0.7662835249042145,1000,0.05104098083762877,0.8865908376109979,0.9585838289357681,0.0,1.4614071986491288,35,17,0.0,0.0,0.7662835249042145,0.5333333333333333,7.650574712643678,0.7137430224429312,0.9447959052342907,0.057343408226420534,12.667193999979645
27,COMPLETE,0.7394636015325671,400,0.023506575067115162,0.971688326131597,0.85620091441519,0.0,0.5909269761358583,127,29,0.0,0.0,0.7394636015325671,0.5146666666666667,7.38280459770115,0.6861075809416262,0.9390933301652361,0.04435186552793193,17.003410000004806
28,COMPLETE,0.7624521072796936,400,0.03919716650372089,0.9568363668593797,0.9071724773620135,0.0,1.3556344438870764,44,18,0.0,0.0,0.7624521072796936,0.5306666666666667,7.612321839080461,0.6939532569035017,0.9403506687655311,0.0516886496675557,10.686389799928293
29,COMPLETE,0.7701149425287356,1100,0.03151290285867336,0.8890754178707602,0.9650562056877012,0.0,1.2387581615009113,125,21,0.0,0.0,0.7701149425287356,0.536,7.688827586206895,0.7029164961057783,0.942442932998043,0.05860941969646877,31.001781199942343
30,COMPLETE,0.7547892720306514,600,0.055817918391299334,0.8156162062533241,0.9276666937504499,0.0,0.6505963455318569,78,72,0.1,0.0,0.7547892720306514,0.5253333333333333,7.535816091954023,0.7063818322726801,0.940139462281492,0.04816017275853077,9.123952699941583
31,COMPLETE,0.7739463601532567,1100,0.042037623375318675,0.8605800307758397,0.7971546311700661,0.0,0.589323269907105,93,84,0.01,0.0,0.7739463601532567,0.5386666666666667,7.727080459770114,0.7122722212120455,0.942320829249458,0.0516886496675557,16.552748500020243
32,COMPLETE,0.7471264367816092,600,0.03429407377434197,0.9001154121597635,0.7776453071774391,0.0,0.5259918210382508,127,26,0.0,0.0,0.7471264367816092,0.52,7.459310344827586,0.6868754277194298,0.9427663429267278,0.05860941969646881,23.567316600005142
33,COMPLETE,0.7394636015325671,800,0.04218869442683659,0.8140839605151915,0.8188004082059397,0.0,0.5864730044109672,101,58,0.0,0.1,0.7394636015325671,0.5146666666666667,7.38280459770115,0.7035408409220287,0.9387963210470561,0.04435186552793193,7.285804600105621
34,COMPLETE,0.7586206896551725,800,0.04628876699293668,0.7842646090605851,0.7977688602702769,0.0,0.5639801144512936,63,44,0.01,0.0,0.7586206896551725,0.528,7.574068965517242,0.7000382999336504,0.9401625629906838,0.05708683688027336,11.074709600070491
35,COMPLETE,0.735632183908046,1200,0.0528790630099633,0.9196257047393268,0.8292012537601391,0.0,0.6570338906026717,76,60,20.0,0.0,0.735632183908046,0.512,7.344551724137932,0.7046751891419923,0.9378491919701935,0.040908345793223416,10.232910900027491
36,COMPLETE,0.7701149425287358,700,0.054905611728678146,0.9626537126891549,0.9310702470570167,0.0,0.6949022349618548,58,13,0.0,0.0,0.7701149425287358,0.536,7.688827586206895,0.7149301898614091,0.9445846987502516,0.04966084826366175,13.027351500000805
37,COMPLETE,0.7662835249042145,600,0.04519111880771796,0.9469005561355437,0.7729532431462502,0.0,0.5445122625932728,122,68,0.0,0.01,0.7662835249042145,0.5333333333333333,7.650574712643677,0.705801439206854,0.9415519056435033,0.05499118810117747,7.292004499933682
38,COMPLETE,0.7662835249042145,700,0.055875232622667116,0.8900655311531498,0.9219913761183411,0.0,0.515105749478234,102,53,0.0,0.0,0.7662835249042145,0.5333333333333333,7.650574712643677,0.7068747328334929,0.944297589936011,0.05499118810117747,19.856334500014782
39,COMPLETE,0.7739463601532567,1000,0.050366716051501975,0.8411174113162978,0.7802753511281301,0.0,0.8176519777168508,75,77,0.01,0.0,0.7739463601532567,0.5386666666666667,7.727080459770114,0.7086632726894345,0.9414595028067362,0.06789289328225806,16.299809299991466
