trial,state,value,n_estimators,learning_rate,subsample,colsample_bytree,reg_alpha,weight_multiplier,num_leaves,min_child_samples,reg_lambda,min_split_gain,mean_recall_at_10,mean_precision_at_10,mean_lift_at_10,mean_average_precision,mean_roc_auc,std_recall_at_10,seconds
11,COMPLETE,0.7049808429118775,200,0.1194634147898031,0.9623097814142144,0.9455868553805448,5.0,1.3046245372702936,44,22,0.0,0.0,0.7049808429118775,0.49066666666666664,7.038528735632184,0.665500290146992,0.9264324914774883,0.04334754214170406,3.3464303001528606
12,COMPLETE,0.6973180076628352,100,0.03440203953669189,0.8731626842326753,0.9702899943394415,0.01,0.9480864840303568,88,28,0.0,0.0,0.6973180076628352,0.48533333333333334,6.962022988505748,0.6456610019826409,0.9236587563238192,0.03792909937399106,5.577130499994382
13,COMPLETE,0.7318007662835249,600,0.04348252954399887,0.9316060843956309,0.9703633857631838,0.0,0.6925007876379118,60,14,0.1,0.0,0.7318007662835249,0.5093333333333333,7.306298850574713,0.6896520302772933,0.9335491599592108,0.04629519530112862,23.58755049982574
14,COMPLETE,0.7318007662835249,500,0.017754135176146404,0.8746253211400001,0.9487728291311129,0.0,1.0029217846811393,18,8,0.0,0.0,0.7318007662835249,0.5093333333333333,7.306298850574713,0.68852361568026,0.9283746011002538,0.048160172758530816,15.465888899867423
15,COMPLETE,0.7164750957854406,300,0.03899590160348059,0.931913018897623,0.826760241832913,0.0,1.1556653187709347,14,17,0.0,0.0,0.7164750957854406,0.49866666666666665,7.153287356321839,0.6960631167529844,0.9270314598658179,0.04334754214170406,10.288976799929515
16,COMPLETE,0.731800766283525,500,0.0816999978260235,0.9949766118539223,0.8652618678366085,0.0,1.7527401327873753,25,16,0.0,0.0,0.731800766283525,0.5093333333333333,7.306298850574713,0.7123040324833368,0.9370109662366636,0.03016861254410652,15.917434699949808
17,COMPLETE,0.7164750957854406,400,0.030789200802932834,0.9315519192905886,0.9754921068219213,0.0,1.421181662262418,20,6,0.0,0.5,0.7164750957854406,0.49866666666666665,7.153287356321839,0.6756311833486716,0.9249639463931544,0.04334754214170406,7.685060799936764
18,COMPLETE,0.7011494252873564,100,0.06866138236617667,0.9899897566852626,0.9620457797604273,5.0,1.6384753015316278,11,12,0.0,0.0,0.7011494252873564,0.488,7.000275862068965,0.6630347695619513,0.9234227990799319,0.05225356972025231,5.309977800119668
19,COMPLETE,0.7432950191570881,800,0.028480650439812547,0.9225287719284245,0.9144576777928644,0.0,1.165332389179776,40,7,0.0,0.0,0.7432950191570881,0.5173333333333333,7.421057471264368,0.7101988605847058,0.9367370578276754,0.05499118810117751,35.01788740011398
20,COMPLETE,0.7241379310344828,1300,0.0473023315724434,0.8893243798698506,0.8822666238598158,0.0,0.994179225743769,65,8,0.0,0.0,0.7241379310344828,0.504,7.2297931034482765,0.6981778082292528,0.9347272961279911,0.04966084826366175,27.717993499943987
21,COMPLETE,0.7279693486590038,500,0.14692913396884608,0.9583182754490025,0.8377043819934478,0.0,1.3396166052794114,25,47,0.0,0.0,0.7279693486590038,0.5066666666666667,7.268045977011496,0.6924492204885017,0.9329782424320427,0.05960287044484307,8.579746299888939
22,COMPLETE,0.7279693486590038,300,0.05129515573459012,0.9180555846735986,0.794937626439807,0.0,1.6061536034910249,26,37,0.0,0.0,0.7279693486590038,0.5066666666666667,7.268045977011494,0.6853731250645859,0.9313941938017497,0.0472368889116397,8.521536799962632
23,COMPLETE,0.6973180076628352,600,0.028895342367417816,0.9856887669165929,0.9191532256741958,5.0,1.2731916424582652,53,14,0.0,0.0,0.6973180076628352,0.48533333333333334,6.962022988505747,0.6694112113482554,0.9254045099184545,0.04816017275853078,9.547095800051466
24,COMPLETE,0.7547892720306514,800,0.0573959543310877,0.9418472339263465,0.9027638780240602,0.0,1.3273782724478524,26,8,0.0,0.0,0.7547892720306514,0.5253333333333333,7.535816091954023,0.7166567222063276,0.9357602278389946,0.062488530384291564,18.11029009986669
25,COMPLETE,0.6551724137931035,500,0.08388622144543278,0.9354621516932768,0.9070156735952414,0.0,1.4600861367025484,27,18,0.0,5.0,0.6551724137931035,0.45599999999999996,6.541241379310345,0.6044539585288287,0.9091498609007296,0.0248304241318309,2.470554200001061
26,COMPLETE,0.7088122605363983,400,0.12377262389536647,0.8558092799727923,0.9534141320353756,0.0,1.5559587745733656,22,10,0.0,0.0,0.7088122605363983,0.49333333333333335,7.076781609195403,0.6961840741507914,0.9300213516554958,0.05499118810117747,9.362047500093468
27,COMPLETE,0.7547892720306514,1100,0.048864568832159595,0.9457766761407985,0.8952361068058904,0.0,1.1662653727788412,18,6,0.0,0.0,0.7547892720306514,0.5253333333333333,7.5358160919540245,0.7192726655043802,0.9339352718128446,0.07043975598026912,20.94601940002758
28,COMPLETE,0.7547892720306514,1200,0.051164750989657205,0.9297684076022416,0.8162517056902808,0.0,1.4145110371933507,23,12,0.0,0.0,0.7547892720306514,0.5253333333333333,7.535816091954023,0.7152144265412638,0.9347899980529402,0.06388249808633362,20.136204000096768
29,COMPLETE,0.7318007662835249,1000,0.0672942878275039,0.9228937007755744,0.7745509214102935,0.0,1.513369045470622,39,11,0.0,0.0,0.7318007662835249,0.5093333333333333,7.306298850574713,0.6986913670544809,0.9322984215615419,0.048160172758530816,19.91905629984103
30,COMPLETE,0.7241379310344828,1200,0.04910900836955967,0.9559690415484091,0.9347989197115506,0.0,1.1339107702645699,10,8,0.0,0.0,0.7241379310344828,0.504,7.229793103448276,0.706759484445879,0.9310344827586207,0.043007556169815414,19.672839399892837
31,COMPLETE,0.735632183908046,1100,0.08032841806493471,0.9957955676540897,0.8453898578195226,0.0,1.379966030290123,23,8,0.0,0.0,0.735632183908046,0.512,7.344551724137932,0.7121022676835657,0.9344055362499629,0.04966084826366179,17.192813400062732
32,COMPLETE,0.735632183908046,900,0.030107712496136748,0.947479838151452,0.8795866721163481,0.0,1.225102873692029,19,9,0.0,0.0,0.735632183908046,0.512,7.344551724137932,0.7078677279163997,0.9324040248035614,0.043007556169815456,25.02286670007743
33,COMPLETE,0.7471264367816092,500,0.060196714412153456,0.9910327426367672,0.9238585576399369,0.0,1.499898867590587,26,6,0.0,0.0,0.7471264367816092,0.52,7.4593103448275855,0.7229555646195177,0.9378277413116584,0.048765984909417116,14.902933300007135
34,COMPLETE,0.7471264367816092,500,0.07317659384694455,0.957416968984991,0.8355319109129524,0.0,1.284989202522088,37,5,0.0,0.0,0.7471264367816092,0.52,7.459310344827586,0.7122732019182708,0.9365159510396969,0.05860941969646881,14.069502199999988
35,COMPLETE,0.7586206896551725,600,0.04815356614105248,0.9082907970803239,0.8878590521687741,0.0,1.5160620029682015,18,7,0.0,0.0,0.7586206896551725,0.528,7.574068965517242,0.7081548318875677,0.9324106250061877,0.06502131321255611,23.385090199881233
36,COMPLETE,0.7432950191570882,1100,0.06724314923743178,0.9702280474795038,0.8594832281685567,0.0,1.3714525602878058,29,18,0.0,0.0,0.7432950191570882,0.5173333333333333,7.421057471264368,0.7060684883955983,0.9331828487134555,0.048160172758530816,24.69368620007299
37,COMPLETE,0.7624521072796936,500,0.049270166526309,0.9421017272609689,0.9400195504108669,0.0,1.5867293767134731,44,6,0.0,0.0,0.7624521072796936,0.5306666666666667,7.612321839080459,0.7114642939731466,0.9385323129420073,0.060337225088213146,21.1711732998956
38,COMPLETE,0.7394636015325671,700,0.02701717766007276,0.995687798229622,0.8881167702242115,0.0,1.5613590193537892,19,7,0.0,0.0,0.7394636015325671,0.5146666666666667,7.382804597701149,0.699628733301121,0.9307968754640767,0.0472368889116397,19.35129129991401
39,COMPLETE,0.7432950191570882,1300,0.062376017023118,0.9859518284247619,0.8483499936172375,0.0,1.1422022684932076,24,5,0.0,0.0,0.7432950191570882,0.5173333333333333,7.421057471264368,0.7173815001692588,0.9361232389834367,0.039072946464312516,20.279707800014876
