trial,state,fold,recall_at_10,precision_at_10,lift_at_10,captured,reviewed,positives,average_precision,roc_auc,pr_auc_trapezoid,accuracy,precision,recall,f1,confusion_matrix,seconds,train_rows,valid_rows,train_positive,weight_ratio
18,COMPLETE,1,0.7701149425287356,0.536,7.688827586206897,67,125,87,0.7332455251332224,0.9412070450562833,0.7322825066896158,0.9543269230769231,0.7272727272727273,0.5517241379310345,0.6274509803921569,"[[1143, 18], [39, 48]]",12.21999750006944,2496,1248,174,13.344827586206897
18,COMPLETE,2,0.6896551724137931,0.48,6.8855172413793095,60,125,87,0.6768943072935194,0.9395289435385668,0.6755235444642192,0.9535256410256411,0.7301587301587301,0.5287356321839081,0.6133333333333333,"[[1144, 17], [41, 46]]",14.285694999969564,2496,1248,174,13.344827586206897
19,COMPLETE,0,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.6849909497241518,0.9126001168235865,0.6834727308170182,0.9607371794871795,0.8275862068965517,0.5517241379310345,0.6620689655172414,"[[1151, 10], [39, 48]]",1.5799458000110462,2496,1248,174,13.344827586206897
19,COMPLETE,1,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.7311878962445552,0.9328214876196699,0.730241270328445,0.9567307692307693,0.7704918032786885,0.5402298850574713,0.6351351351351351,"[[1147, 14], [40, 47]]",1.7597241000039503,2496,1248,174,13.344827586206897
19,COMPLETE,2,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.7124215730702951,0.9399051550882612,0.7110994913572202,0.9551282051282052,0.7540983606557377,0.5287356321839081,0.6216216216216216,"[[1146, 15], [41, 46]]",1.5197662999853492,2496,1248,174,13.344827586206897
20,COMPLETE,0,0.735632183908046,0.512,7.344551724137931,64,125,87,0.6808573114580898,0.9125803162157078,0.6793674293107904,0.9559294871794872,0.7424242424242424,0.5632183908045977,0.6405228758169934,"[[1144, 17], [38, 49]]",3.4629986999789253,2496,1248,174,13.344827586206897
20,COMPLETE,1,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.7115642125006653,0.9384646608650885,0.7105049746628593,0.9511217948717948,0.6756756756756757,0.5747126436781609,0.6211180124223602,"[[1137, 24], [37, 50]]",3.4707767999498174,2496,1248,174,13.344827586206897
20,COMPLETE,2,0.7701149425287356,0.536,7.688827586206897,67,125,87,0.703249576060581,0.9476768936806359,0.7018224568512399,0.9487179487179487,0.6575342465753424,0.5517241379310345,0.6,"[[1136, 25], [39, 48]]",3.383867900003679,2496,1248,174,13.344827586206897
21,COMPLETE,0,0.7011494252873564,0.488,7.000275862068965,61,125,87,0.6635703528067189,0.9090954092290635,0.6620201884438655,0.9559294871794872,0.7580645161290323,0.5402298850574713,0.6308724832214765,"[[1146, 15], [40, 47]]",3.0161675999406725,2496,1248,174,13.344827586206897
21,COMPLETE,1,0.7931034482758621,0.552,7.918344827586207,69,125,87,0.7466602388146556,0.9392071836605383,0.7457619296517553,0.9535256410256411,0.6986301369863014,0.5862068965517241,0.6375,"[[1139, 22], [36, 51]]",2.7536646000808105,2496,1248,174,13.344827586206897
21,COMPLETE,2,0.7011494252873564,0.488,7.000275862068965,61,125,87,0.6792937837584132,0.9399744572158365,0.6778816570378929,0.9471153846153846,0.6615384615384615,0.4942528735632184,0.5657894736842105,"[[1139, 22], [44, 43]]",2.9492798999417573,2496,1248,174,13.344827586206897
22,COMPLETE,0,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.6590469881682496,0.9108774639381428,0.6569281408179546,0.9567307692307693,0.7538461538461538,0.5632183908045977,0.6447368421052632,"[[1145, 16], [38, 49]]",5.894132299930789,2496,1248,174,13.344827586206897
22,COMPLETE,1,0.7586206896551724,0.528,7.574068965517242,66,125,87,0.7082950431296245,0.9402071143584109,0.7071224179505637,0.9503205128205128,0.6712328767123288,0.5632183908045977,0.6125,"[[1137, 24], [38, 49]]",5.758845099946484,2496,1248,174,13.344827586206897
22,COMPLETE,2,0.735632183908046,0.512,7.344551724137931,64,125,87,0.694704815608774,0.9417961131406735,0.69325349737537,0.9527243589743589,0.7121212121212122,0.5402298850574713,0.6143790849673203,"[[1142, 19], [40, 47]]",5.705429099965841,2496,1248,174,13.344827586206897
23,COMPLETE,0,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.6819920461379584,0.9099468353678457,0.6807871604425507,0.936698717948718,0.5370370370370371,0.6666666666666666,0.5948717948717949,"[[1111, 50], [29, 58]]",0.9893209000583738,2496,1248,174,13.344827586206897
23,COMPLETE,1,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.7068694118314219,0.9307226231845318,0.7058435540070235,0.9399038461538461,0.5545454545454546,0.7011494252873564,0.6192893401015228,"[[1112, 49], [26, 61]]",1.1115104999626055,2496,1248,174,13.344827586206897
23,COMPLETE,2,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.6747983728904318,0.9446176997633827,0.6732414190605639,0.9342948717948718,0.5221238938053098,0.6781609195402298,0.59,"[[1107, 54], [28, 59]]",1.097044499940239,2496,1248,174,13.344827586206897
24,COMPLETE,0,0.6896551724137931,0.48,6.8855172413793095,60,125,87,0.6465682203782293,0.910847763026325,0.6433815957383515,0.9583333333333334,0.8431372549019608,0.4942528735632184,0.6231884057971014,"[[1153, 8], [44, 43]]",6.614703399944119,2496,1248,174,13.344827586206897
24,COMPLETE,1,0.7816091954022989,0.544,7.8035862068965525,68,125,87,0.7579894299125612,0.9498995119150158,0.7570831465077333,0.9575320512820513,0.8148148148148148,0.5057471264367817,0.624113475177305,"[[1151, 10], [43, 44]]",7.065421300008893,2496,1248,174,13.344827586206897
24,COMPLETE,2,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.701785844246249,0.9497658578118348,0.7003889636096722,0.9519230769230769,0.7755102040816326,0.4367816091954023,0.5588235294117647,"[[1150, 11], [49, 38]]",6.67870149994269,2496,1248,174,13.344827586206897
25,COMPLETE,0,0.7126436781609196,0.496,7.11503448275862,62,125,87,0.6885464334529745,0.9165206371835617,0.6871738302064194,0.9519230769230769,0.6901408450704225,0.5632183908045977,0.620253164556962,"[[1139, 22], [38, 49]]",3.8651851000031456,2496,1248,174,13.344827586206897
25,COMPLETE,1,0.7126436781609196,0.496,7.11503448275862,62,125,87,0.7197646392169509,0.9383458572178166,0.7187793419098131,0.9439102564102564,0.6,0.5862068965517241,0.5930232558139535,"[[1127, 34], [36, 51]]",4.147071700077504,2496,1248,174,13.344827586206897
25,COMPLETE,2,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.702646484687111,0.9474689872979101,0.7012426343361614,0.9479166666666666,0.6375,0.5862068965517241,0.6107784431137725,"[[1132, 29], [36, 51]]",4.10015219997149,2496,1248,174,13.344827586206897
26,COMPLETE,0,0.7126436781609196,0.496,7.11503448275862,62,125,87,0.6822952042629589,0.9087984001108833,0.6808974950999281,0.9527243589743589,0.6891891891891891,0.5862068965517241,0.6335403726708074,"[[1138, 23], [36, 51]]",2.2757615000009537,2496,1248,174,13.344827586206897
26,COMPLETE,1,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.7162262877884,0.9389893769738731,0.7151877733777251,0.9487179487179487,0.6493506493506493,0.5747126436781609,0.6097560975609756,"[[1134, 27], [37, 50]]",2.2333040999947116,2496,1248,174,13.344827586206897
26,COMPLETE,2,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.6867232219892764,0.9406377775797716,0.6852807401713732,0.9495192307692307,0.6666666666666666,0.5517241379310345,0.6037735849056604,"[[1137, 24], [39, 48]]",2.6760535000357777,2496,1248,174,13.344827586206897
27,COMPLETE,0,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.6743092098855109,0.9133624402269149,0.6718872547748904,0.9591346153846154,0.86,0.4942528735632184,0.6277372262773723,"[[1154, 7], [44, 43]]",3.6473080000141636,2496,1248,174,13.344827586206897
27,COMPLETE,1,0.7701149425287356,0.536,7.688827586206897,67,125,87,0.7491247610777044,0.9525626936746957,0.7481129718038634,0.9559294871794872,0.7857142857142857,0.5057471264367817,0.6153846153846154,"[[1149, 12], [43, 44]]",4.248582600033842,2496,1248,174,13.344827586206897
27,COMPLETE,2,0.735632183908046,0.512,7.344551724137931,64,125,87,0.6914254179594096,0.9424495332006694,0.6899498060446774,0.9511217948717948,0.75,0.4482758620689655,0.5611510791366906,"[[1148, 13], [48, 39]]",3.001581700053066,2496,1248,174,13.344827586206897
28,COMPLETE,0,0.7126436781609196,0.496,7.11503448275862,62,125,87,0.6748776308963184,0.9097686298969379,0.6734230637051604,0.9543269230769231,0.7142857142857143,0.5747126436781609,0.6369426751592356,"[[1141, 20], [37, 50]]",0.9350110000232235,2496,1248,174,13.344827586206897
28,COMPLETE,1,0.7471264367816092,0.52,7.459310344827586,65,125,87,0.6998583669241308,0.931356242636649,0.6987558106484953,0.9471153846153846,0.64,0.5517241379310345,0.5925925925925926,"[[1134, 27], [39, 48]]",0.9441470999736339,2496,1248,174,13.344827586206897
28,COMPLETE,2,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.6922747048866161,0.946627461463067,0.690808203146836,0.9519230769230769,0.684931506849315,0.5747126436781609,0.625,"[[1138, 23], [37, 50]]",1.0895129999844357,2496,1248,174,13.344827586206897
29,COMPLETE,0,0.7011494252873564,0.488,7.000275862068965,61,125,87,0.6690281420321614,0.9132832377954003,0.6665116294666673,0.9583333333333334,0.8431372549019608,0.4942528735632184,0.6231884057971014,"[[1153, 8], [44, 43]]",14.75086959998589,2496,1248,174,13.344827586206897
29,COMPLETE,1,0.7701149425287356,0.536,7.688827586206897,67,125,87,0.7603573560523414,0.9544734523349867,0.7594414370319001,0.9575320512820513,0.8269230769230769,0.4942528735632184,0.6187050359712231,"[[1152, 9], [44, 43]]",8.064942899974994,2496,1248,174,13.344827586206897
29,COMPLETE,2,0.735632183908046,0.512,7.344551724137931,64,125,87,0.7056491069238683,0.9427762432306671,0.7042671441369092,0.9543269230769231,0.7777777777777778,0.4827586206896552,0.5957446808510638,"[[1149, 12], [45, 42]]",10.728692600037903,2496,1248,174,13.344827586206897
30,COMPLETE,0,0.6781609195402298,0.472,6.770758620689654,59,125,87,0.560986730918339,0.8963537180591445,0.5584691143422368,0.9238782051282052,0.46825396825396826,0.6781609195402298,0.5539906103286385,"[[1094, 67], [28, 59]]",0.6173526999773458,2496,1248,174,13.344827586206897
30,COMPLETE,1,0.6896551724137931,0.48,6.8855172413793095,60,125,87,0.6549846089946345,0.919119466967636,0.6536137784480874,0.9222756410256411,0.46153846153846156,0.6896551724137931,0.5529953917050692,"[[1091, 70], [27, 60]]",0.7977844999404624,2496,1248,174,13.344827586206897
30,COMPLETE,2,0.6436781609195402,0.448,6.42648275862069,56,125,87,0.5971120546514632,0.9225994238023106,0.5950775181965529,0.9150641025641025,0.42962962962962964,0.6666666666666666,0.5225225225225225,"[[1084, 77], [29, 58]]",0.6744627000298351,2496,1248,174,13.344827586206897
31,COMPLETE,0,0.7126436781609196,0.496,7.11503448275862,62,125,87,0.6601438569880629,0.9192234201589988,0.6573464765934721,0.9575320512820513,0.84,0.4827586206896552,0.6131386861313869,"[[1153, 8], [45, 42]]",7.6221543999854475,2496,1248,174,13.344827586206897
31,COMPLETE,1,0.7816091954022989,0.544,7.8035862068965525,68,125,87,0.7579742265664924,0.9464641064480679,0.7571284665168242,0.9599358974358975,0.8363636363636363,0.5287356321839081,0.647887323943662,"[[1152, 9], [41, 46]]",10.646570899989456,2496,1248,174,13.344827586206897
31,COMPLETE,2,0.7241379310344828,0.504,7.229793103448276,63,125,87,0.7076286363996286,0.9467363648063994,0.706278946360518,0.9519230769230769,0.7872340425531915,0.42528735632183906,0.5522388059701493,"[[1151, 10], [50, 37]]",7.652226599981077,2496,1248,174,13.344827586206897
